Date,f1,f2,f3
2025-04-29,-1.8402290886473722,195.21332085275884,0.005827497501047496
2025-04-30,0.01152821787362173,0.019380144594593036,0.009254463653483348
2025-05-02,0.0313653293473491,0.024579074968463937,0.15913499710565715
2025-05-05,0.0023576004071129085,-0.03628390780442823,-0.04996130634526341
2025-05-06,0.014043827952080661,-0.018621338562577656,-0.030735613189257067
2025-05-07,0.006450476568313334,0.0007809531373532869,-0.024705400056049747
2025-05-08,-0.011186379869861828,-0.007179754653530203,-0.07433083544784161
2025-05-09,0.028568133435874478,0.02558542736032381,0.1030514217134292
2025-05-12,-0.016895029761712237,0.011736162806595512,0.016402375091474054
2025-05-13,0.01999395394597276,-0.004567612821505663,0.025856944561332175
2025-05-14,-0.007316952952119135,-0.005268976032566791,0.015928046031641545
